Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
A Textbook of Traditional Medicine,ড. আম্রিটপাল  সিংহ,"",TK. 514,https://rokomari.com//book/185848/a-textbook-of-traditional-medicine,"",A Textbook of Traditional Medicine,Dr Amritpal Singh, , ,Aitbs Publishers And Distributors,9789374736494,"1st Edition,2019",296,India,English
Essentials of Electrotherapy,পুরুসোথাম চিপালা,"",TK. 891,https://rokomari.com//book/160673/essentials-of-electrotherapy,"",Essentials of Electrotherapy,Purusotham Chippala, , ,Aitbs Publishers And Distributors,9789374736104,"1st Edition,2017", ,India,English
Textbook of Clinical Research,বিকাশ ধিকাভ,"",TK. 693,https://rokomari.com//book/160674/textbook-of-clinical-research,"",Textbook of Clinical Research,Vikas Dhikav, , ,Aitbs Publishers And Distributors,9789374735947,"1st Edition,2016",301,India,English
Practical E.N.T.,সন্তোষ কুমার সুইন,"",TK. 441,https://rokomari.com//book/160675/practical-e-n-t-,"",Practical E.N.T.,Santosh Kumar Swain, , ,Aitbs Publishers And Distributors,9789374736180,"1st Edition,2017",248,India,English
Manual of Basic Techniques for a Health Laboratory ,ওয়ার্ল্ড হেলথ অর্গানাইজেশেন ,"",TK. 632,https://rokomari.com//book/88570/manual-of-basic-techniques-for-a-health-laboratory,"",Manual of Basic Techniques for a Health Laboratory,World Health organization, , ,Aitbs Publishers And Distributors,9798174732759,"2nd Edition,2005", ,India,English
"Manual of Diagnostic Imaging, Radiography Techniques and Projections ",ওয়ার্ল্ড হেলথ অর্গানাইজেশেন ,"",TK. 245,https://rokomari.com//book/88573/manual-of-diagnostic-imaging--radiography-techniques-and-projections,"","Manual of Diagnostic Imaging,Radiography Techniques and Projections",World Health organization, , ,Aitbs Publishers And Distributors,9788122415988,"1st Edition,2005",134,India,English
Basic Laboratory Procedures in Clinical Bacteriology ,ওয়ার্ল্ড হেলথ অর্গানাইজেশেন ,"",TK. 350,https://rokomari.com//book/88580/basic-laboratory-procedures-in-clinical-bacteriology,"",Basic Laboratory Procedures in Clinical Bacteriology,World Health organization, , ,Aitbs Publishers And Distributors,9788174732590,"2nd Edition,2004", ,India,English
George Sociology For Nurses  ,মায়া জর্জ ,"",TK. 350,https://rokomari.com//book/88781/george-sociology-for-nurses,"",George Sociology For Nurses,Maya George, , ,Aitbs Publishers And Distributors,9789374735176,"2nd Edition,2012",330,India,English
Pediatric Nursing ,ইউ. এন. পান্ডা ,"",TK. 315,https://rokomari.com//book/88782/pediatric-nursing,"",Pediatric Nursing,U.N. Panda, , ,Aitbs Publishers And Distributors,9788174734082,"1st Edition,2009",440,India,English
Community Health Nursing ,বি শ্রীধর রাও,"",TK. 450,https://rokomari.com//book/88783/community-health-nursing,"Community Health Nursing (second edition)? is an exhaustive, comprehensive, almost encyclopedic, treatise on the subject. It deals with the theoretic aspects of community and public health nursing, on the one hand and on the other, it enunciates the principles and practices of nursing intervention in various community health care settings. Following are some of the unique features of ?Community Health Nursing (second edition). It describes the effective communication and pedagogical methods that, when judiciously adopted by the staff of nursing colleges, could raise the standard of teaching and promote learning in the students. * It guides the students in preparing for the tests, viva voce and written examinations.",Community Health Nursing,B Sridhar Rao, , ,Aitbs Publishers And Distributors,9788174733252,"1st Edition,2011", ,India,English
Textbook of Endodontics ,ঊশা দাবাস,"","TK. 1,250",https://rokomari.com//book/89486/textbook-of-endodontics,"",Textbook of Endodontics,"Usha Dabas,Vipin K. Dabas", , ,Aitbs Publishers And Distributors,9789374735510,"1st Edition,2010", ,India,English
Manual Of Radiographic Technique ,মাইকেল পালমার,"",TK. 665,https://rokomari.com//book/87110/manual-of-radiographic-technique,"",Manual Of Radiographic Technique,Michael Palmer, , ,Aitbs Publishers And Distributors,9788174731609,"1st Edition,2002",254,India,English
Food and Nutrition ,ড. শ্রীনন্দন বানসাল,"",TK. 430,https://rokomari.com//book/87657/food-and-nutrition,"",Food and Nutrition,Dr. Shrinandan Bansal, , ,Aitbs Publishers And Distributors,9788174733634,"2nd Edition,2008",392,India,English
Nurses On The Move ,অমর ত্যাগী  ,"","TK. 1,070",https://rokomari.com//book/87687/nurses-on-the-move,"",Nurses On The Move,Amar Tyagi, , ,Aitbs Publishers And Distributors,9788174733696,"1st Edition,2008",591,India,English
Essentials Of Epidemiology ,বি শ্রীধর রাও,"",TK. 270,https://rokomari.com//book/87759/essentials-of-epidemiology,"",Essentials Of Epidemiology,B Sridhar Rao, , ,Aitbs Publishers And Distributors,9788174734310,"1st Edition,2009", ,India,English
Fundamentals Of Biochemistry  ,ড. কোনরেড্ডি  রামবাবু,"",TK. 730,https://rokomari.com//book/87898/fundamentals-of-biochemistry,"",Fundamentals Of Biochemistry,Dr.Kondreddy Rambabu, , ,Aitbs Publishers And Distributors,9788174734273,"1st Edition,2009",560,India,English
Textbook of Biochemistry (Hardcover),ড. কোনরেড্ডি  রামবাবু,"","TK. 1,530",https://rokomari.com//book/87899/textbook-of-biochemistry--hardcover-,"",Textbook of Biochemistry (Hardcover),Dr.Kondreddy Rambabu, , ,Aitbs Publishers And Distributors,9788174733610,"2nd Edition,2007",315,India,English
Viva-Voce In Biochemistry ,ডি. সি. শর্মা ,"",TK. 270,https://rokomari.com//book/87900/viva-voce-in-biochemistry,"",Viva-Voce In Biochemistry,D.C Sharma, , ,Aitbs Publishers And Distributors,9788174733993,"1st Edition,2008",228,India,English
Human Resource Management  ,ভি এস পি রাও ,"",TK. 790,https://rokomari.com//book/54034/human-resource-management,"",Human Resource Management,V S P Rao, , ,Aitbs Publishers And Distributors,9788174468956,"3rd Edition,2010",839,India,English
Health Economics ,পি সি দাস,"",TK. 810,https://rokomari.com//book/54047/health-economics,"",Health Economics,P C Das, , ,Aitbs Publishers And Distributors,9788174733771,"1st Edition,2006", ,India,English
Mathematical Physics,সাদরি হাসানি,"","TK. 4,400",https://rokomari.com//book/124002/mathematical-physics,"",Mathematical Physics,Sadri Hassani, , ,Aitbs Publishers And Distributors,9783540780946,"1st Edition,1999", ,USA,English
Clinical Diagnosis and Management by Laboratory Methods ,জেম্স ক্যাম্পবেল টোড,"",TK. 810,https://rokomari.com//book/55054/clinical-diagnosis-and-management-by-laboratory-methods,"",Clinical Diagnosis and Management by Laboratory Methods,James Campbell Todd, , ,Aitbs Publishers And Distributors,9780721646572,"17th Edition,2003",1502,India,English
Higher Algebra,"চাইল্ড, বারনেল্ড","",TK. 350,https://rokomari.com//book/54023/higher-algebra,"",Higher Algebra,"Child,Barneld", , ,Aitbs Publishers And Distributors,9788174731593,"Reprinted,2014",585,India,English
An Elementary Treatise on Statics,এস.এল লনি,"","TK. 8,000",https://rokomari.com//book/54027/an-elementary-treatise-on-statics,"",An Elementary Treatise on Statics,S.L Loney, , ,Aitbs Publishers And Distributors,9788174731234,"1st Edition,2004",400,India,English
Dictionary Of Pharmacy ,সন্তোষ গুপ্ত,"",TK. 540,https://rokomari.com//book/54066/dictionary-of-pharmacy,"",Dictionary Of Pharmacy,Santosh Gupta, , ,Aitbs Publishers And Distributors,9788174732392,"2nd Edition,2009", ,India,English
