title,author,original_price,discounted_price,url,image,summary,title_in_specification,author_in_specification,translator_in_specification,editor_in_specification,publisher_in_specification,isbn_in_specification,edition_in_specification,number_of_pages_in_specification,country_in_specification,language_in_specification
চতুর্থ শিল্পবিপ্লব ও বাংলাদেশ,ফয়েজ আহমদ তৈয়্যব,640.00,512.00,https://www.prothoma.com/product/10176/%E0%A6%9A%E0%A6%A4%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A5-%E0%A6%B6%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%AC%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%B2%E0%A6%AC-%E0%A6%93-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/02/6022575311afc_1612863315.jpg, , , , , , , , , , , 
রোবটিকসের মাস্টারপ্ল্যান,আবরার শাহরিয়ার স্বপ্নীল,320.00,256.00,https://www.prothoma.com/product/10177/%E0%A6%B0%E0%A7%8B%E0%A6%AC%E0%A6%9F%E0%A6%BF%E0%A6%95%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A6%AA%E0%A7%8D%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/60225753a23ef_1612863315.jpg, , , , , , , , , , , 
কালকের আন্দোলন আজকের আন্দোলন,অনুপম দেবাশীষ রায়,360.00,288.00,https://www.prothoma.com/product/10174/%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8-%E0%A6%86%E0%A6%9C%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8-1,https://image.prothoma.com/productThumbs/2021/02/60225751efdce_1612863313.jpg, , , , , , , , , , , 
সুস্থতায় ব্যায়াম,উম্মে শায়লা রুমকী,200.00,160.00,https://www.prothoma.com/product/10175/%E0%A6%B8%E0%A7%81%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A6%A4%E0%A6%BE%E0%A6%AF%E0%A6%BC-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/02/602257528cce4_1612863314.jpg, , , , , , , , , , , 
আমি একজন সেলসম্যান,তানভীর শাহরিয়ার রিমন,200.00,160.00,https://www.prothoma.com/product/10173/%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%8F%E0%A6%95%E0%A6%9C%E0%A6%A8-%E0%A6%B8%E0%A7%87%E0%A6%B2%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-1,https://image.prothoma.com/productThumbs/2021/02/602257514befa_1612863313.jpg, , , , , , , , , , , 
কুকিং স্টুডিও,উম্মি সেলিম,600.00,480.00,https://www.prothoma.com/product/10171/%E0%A6%95%E0%A7%81%E0%A6%95%E0%A6%BF%E0%A6%82-%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%A1%E0%A6%BF%E0%A6%93,https://image.prothoma.com/productThumbs/2021/02/602257500a9dc_1612863312.jpg, , , , , , , , , , , 
ব্যক্তিগত বসন্তদিন,মাহবুব মোর্শেদ,240.00,192.00,https://www.prothoma.com/product/10172/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%97%E0%A6%A4-%E0%A6%AC%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%A6%E0%A6%BF%E0%A6%A8-1,https://image.prothoma.com/productThumbs/2021/02/60225750b8eda_1612863312.jpg, , , , , , , , , , , 
গণিতের মঞ্চে,আহমেদ জাওয়াদ চৌধুরী,600.00,480.00,https://www.prothoma.com/product/10169/%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/6022574eadc13_1612863310.jpg, , , , , , , , , , , 
একটি লাল পদ্ম,ফৌজিয়া নাছরিন,200.00,160.00,https://www.prothoma.com/product/10170/%E0%A6%8F%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%B2%E0%A6%BE%E0%A6%B2-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%AE-1,https://image.prothoma.com/productThumbs/2021/02/6022574f551f8_1612863311.jpg, , , , , , , , , , , 
হৃদয়ে ঘটেছে প্রলয়,সাব্বির বিশ্বাস,150.00,120.00,https://www.prothoma.com/product/10133/%E0%A6%B9%E0%A7%83%E0%A6%A6%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%98%E0%A6%9F%E0%A7%87%E0%A6%9B%E0%A7%87-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B2%E0%A6%AF%E0%A6%BC,https://image.prothoma.com/productThumbs/2021/02/6022573a23870_1612863290.jpg, , , , , , , , , , , 
যদি কোনো পাওনা থাকে,সাব্বির বিশ্বাস,150.00,120.00,https://www.prothoma.com/product/10132/%E0%A6%AF%E0%A6%A6%E0%A6%BF-%E0%A6%95%E0%A7%8B%E0%A6%A8%E0%A7%8B-%E0%A6%AA%E0%A6%BE%E0%A6%93%E0%A6%A8%E0%A6%BE-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/60225739a1c17_1612863289.jpg, , , , , , , , , , , 
দ্য বেস্ট ওয়ার স্টোরিজ,মেজর মোঃ দেলোয়ার হোসেন,600.00,480.00,https://www.prothoma.com/product/10043/%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AC%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0%E0%A6%BF%E0%A6%9C,https://image.prothoma.com/productThumbs/2021/02/6022564cbdb39_1612863052.jpg, , , , , , , , , , , 
রোগ জিবানুর গল্প,সঞ্জয় মুখার্জী,300.00,240.00,https://www.prothoma.com/product/10044/%E0%A6%B0%E0%A7%8B%E0%A6%97-%E0%A6%9C%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA,https://image.prothoma.com/productThumbs/2021/02/6022564d5735c_1612863053.jpg, , , , , , , , , , , 
রোবোটিক্সের মাস্টারপ্ল্যান,সুবহা নাওয়ার পুষ্পিতা,320.00,256.00,https://www.prothoma.com/product/10042/%E0%A6%B0%E0%A7%8B%E0%A6%AC%E0%A7%8B%E0%A6%9F%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A6%AA%E0%A7%8D%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022564c37fe2_1612863052.jpg, , , , , , , , , , , 
ব্যবহারিক ব্যাকরণ,তারিক মনজুর,480.00,384.00,https://www.prothoma.com/product/10040/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%AC%E0%A6%B9%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%95-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A6%B0%E0%A6%A3,https://image.prothoma.com/productThumbs/2021/02/6022564b27744_1612863051.jpg, , , , , , , , , , , 
হাঁটতে থাকা মানুষের গান,জাকির তালুকদার,340.00,272.00,https://www.prothoma.com/product/10041/%E0%A6%B9%E0%A6%BE%E0%A6%81%E0%A6%9F%E0%A6%A4%E0%A7%87-%E0%A6%A5%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022564ba898a_1612863051.jpg, , , , , , , , , , , 
লাইভ আঁকিবুঁকি,ফয়সাল আহমেদ অনিক,200.00,160.00,https://www.prothoma.com/product/10038/%E0%A6%B2%E0%A6%BE%E0%A6%87%E0%A6%AD-%E0%A6%86%E0%A6%81%E0%A6%95%E0%A6%BF%E0%A6%AC%E0%A7%81%E0%A6%81%E0%A6%95%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/6022564a08adf_1612863050.jpg, , , , , , , , , , , 
কালকের আন্দোলন আজকের আন্দোলন,অনুপম দেবাশীষ রায়,360.00,288.00,https://www.prothoma.com/product/10039/%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8-%E0%A6%86%E0%A6%9C%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022564a893a2_1612863050.jpg, , , , , , , , , , , 
একটি লাল পদ্ম,ফৌজিয়া নাছরিন,200.00,160.00,https://www.prothoma.com/product/10036/%E0%A6%8F%E0%A6%95%E0%A6%9F%E0%A6%BF-%E0%A6%B2%E0%A6%BE%E0%A6%B2-%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/02/60225648c12ff_1612863048.jpg, , , , , , , , , , , 
বিজ্ঞানীদের কাণ্ডকারখানা-৩,রাগিব হাসান,260.00,208.00,https://www.prothoma.com/product/10037/%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8%E0%A7%80%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%96%E0%A6%BE%E0%A6%A8%E0%A6%BE-%E0%A7%A9,https://image.prothoma.com/productThumbs/2021/02/602256496c1c0_1612863049.jpg, , , , , , , , , , , 
মৌনতা ক্লাব,মাহফুজ সিদ্দিকী হিমালয়,420.00,336.00,https://www.prothoma.com/product/10035/%E0%A6%AE%E0%A7%8C%E0%A6%A8%E0%A6%A4%E0%A6%BE-%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%AC,https://image.prothoma.com/productThumbs/2021/02/6022564838aeb_1612863048.jpg, , , , , , , , , , , 
তিতলি,উম্মে শায়লা রুমকী,200.00,160.00,https://www.prothoma.com/product/10033/%E0%A6%A4%E0%A6%BF%E0%A6%A4%E0%A6%B2%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602256470f8ae_1612863047.jpg, , , , , , , , , , , 
অ পদার্থবিজ্ঞান,রাতুল খান,267.00,213.60,https://www.prothoma.com/product/10034/%E0%A6%85-%E0%A6%AA%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A5%E0%A6%AC%E0%A6%BF%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602256479b220_1612863047.jpg, , , , , , , , , , , 
নিষিদ্ধ বাতাস,ফৌজিয়া নাছরিন,200.00,160.00,https://www.prothoma.com/product/10031/%E0%A6%A8%E0%A6%BF%E0%A6%B7%E0%A6%BF%E0%A6%A6%E0%A7%8D%E0%A6%A7-%E0%A6%AC%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/602256460252c_1612863046.jpg, , , , , , , , , , , 
ব্যক্তিগত বসন্তদিন,মাহবুব মোর্শেদ,240.00,192.00,https://www.prothoma.com/product/10032/%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%95%E0%A7%8D%E0%A6%A4%E0%A6%BF%E0%A6%97%E0%A6%A4-%E0%A6%AC%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A6%A6%E0%A6%BF%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/6022564694cd2_1612863046.jpg, , , , , , , , , , , 
Not All Springs End Winter,অনুপম দেবাশীষ রায়,400.00,320.00,https://www.prothoma.com/product/10029/not-all-springs-end-winter,https://image.prothoma.com/productThumbs/2021/02/60225645082f6_1612863045.jpg, , , , , , , , , , , 
আমি একজন সেলসম্যান,তানভীর শাহরিয়ার রিমন,200.00,160.00,https://www.prothoma.com/product/10030/%E0%A6%86%E0%A6%AE%E0%A6%BF-%E0%A6%8F%E0%A6%95%E0%A6%9C%E0%A6%A8-%E0%A6%B8%E0%A7%87%E0%A6%B2%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/02/602256457318f_1612863045.jpg, , , , , , , , , , , 
জীবনের খেরোখাতা,জাকিয়া রউফ চৌধুরী,200.00,160.00,https://www.prothoma.com/product/10028/%E0%A6%9C%E0%A7%80%E0%A6%AC%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%96%E0%A7%87%E0%A6%B0%E0%A7%8B%E0%A6%96%E0%A6%BE%E0%A6%A4%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/6022564487d41_1612863044.jpg, , , , , , , , , , , 
ইমোশনাল মার্কেটিং,মুনির হাসান,267.00,213.60,https://www.prothoma.com/product/10012/%E0%A6%87%E0%A6%AE%E0%A7%8B%E0%A6%B6%E0%A6%A8%E0%A6%BE%E0%A6%B2-%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A7%87%E0%A6%9F%E0%A6%BF%E0%A6%82,https://image.prothoma.com/productThumbs/2021/02/6022563bb262c_1612863035.jpg, , , , , , , , , , , 
চরের মাস্টার কম্পিউটার ইঞ্জিনিয়ার,রাহিতুল ইসলাম,240.00,192.00,https://www.prothoma.com/product/9576/%E0%A6%9A%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%87%E0%A6%9E%E0%A7%8D%E0%A6%9C%E0%A6%BF%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/6022543fec0de_1612862527.jpg, , , , , , , , , , , 
লোকে কী বলবে,আয়মান সাদিক,255.00,204.00,https://www.prothoma.com/product/9572/%E0%A6%B2%E0%A7%8B%E0%A6%95%E0%A7%87-%E0%A6%95%E0%A7%80-%E0%A6%AC%E0%A6%B2%E0%A6%AC%E0%A7%87,https://image.prothoma.com/productThumbs/2021/02/6022543ede2f9_1612862526.jpg, , , , , , , , , , , 
পূর্বপুরুষ,আশীফ এন্তাজ রবি,660.00,528.00,https://www.prothoma.com/product/9574/%E0%A6%AA%E0%A7%82%E0%A6%B0%E0%A7%8D%E0%A6%AC%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A7%81%E0%A6%B7,https://image.prothoma.com/productThumbs/2021/02/6022543f65e5e_1612862527.jpg, , , , , , , , , , , 
গণিতের রঙ্গে: হাসিখুশি গণিত,চমক হাসান,250.00,200.00,https://www.prothoma.com/product/9416/%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%B0%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87:-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BF%E0%A6%96%E0%A7%81%E0%A6%B6%E0%A6%BF-%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4,https://image.prothoma.com/productThumbs/2021/02/602253fe4d387_1612862462.jpg, , , , , , , , , , , 
এথিক্যাল হ্যাকিং ও সিকিউরিটি,তিতাস সরকার,300.00,240.00,https://www.prothoma.com/product/9280/%E0%A6%8F%E0%A6%A5%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2-%E0%A6%B9%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A6%BF%E0%A6%82-%E0%A6%93-%E0%A6%B8%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%89%E0%A6%B0%E0%A6%BF%E0%A6%9F%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/602253c5c76ae_1612862405.jpg, , , , , , , , , , , 
পুরোনো কৌতুক,মুরাদুল ইসলাম,200.00,160.00,https://www.prothoma.com/product/7683/%E0%A6%AA%E0%A7%81%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A7%8B-%E0%A6%95%E0%A7%8C%E0%A6%A4%E0%A7%81%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/60224f0112714_1612861185.jpg, , , , , , , , , , , 
সংবহন সার্কাস,আহসান ইকবাল,200.00,160.00,https://www.prothoma.com/product/7681/%E0%A6%B8%E0%A6%82%E0%A6%AC%E0%A6%B9%E0%A6%A8-%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/02/60224f008271a_1612861184.jpg, , , , , , , , , , , 
মেয়েদের এমন হয়,সালাহ উদ্দিন শুভ্র,300.00,240.00,https://www.prothoma.com/product/7678/%E0%A6%AE%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%8F%E0%A6%AE%E0%A6%A8-%E0%A6%B9%E0%A6%AF%E0%A6%BC,https://image.prothoma.com/productThumbs/2021/02/60224f000d7e4_1612861184.jpg, , , , , , , , , , , 
বুক পকেটের গল্পগুলো,স্টোরিটেলার বাংলাদেশ,240.00,192.00,https://www.prothoma.com/product/7675/%E0%A6%AC%E0%A7%81%E0%A6%95-%E0%A6%AA%E0%A6%95%E0%A7%87%E0%A6%9F%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A6%97%E0%A7%81%E0%A6%B2%E0%A7%8B,https://image.prothoma.com/productThumbs/2021/02/60224eff1de83_1612861183.jpg, , , , , , , , , , , 
খাঁচাবন্দি মানুষেরা,শেরিফ আল সায়ার,250.00,200.00,https://www.prothoma.com/product/7677/%E0%A6%96%E0%A6%BE%E0%A6%81%E0%A6%9A%E0%A6%BE%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7%E0%A7%87%E0%A6%B0%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224eff90203_1612861183.jpg, , , , , , , , , , , 
ছোটবুবু,জিয়াউল সরকার,150.00,120.00,https://www.prothoma.com/product/7671/%E0%A6%9B%E0%A7%8B%E0%A6%9F%E0%A6%AC%E0%A7%81%E0%A6%AC%E0%A7%81,https://image.prothoma.com/productThumbs/2021/02/60224efe1f595_1612861182.jpg, , , , , , , , , , , 
মৃত্যু ও মিডিয়া এক্সপোজার,তন্ময় ইমরান,220.00,176.00,https://www.prothoma.com/product/7673/%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81-%E0%A6%93-%E0%A6%AE%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A6%8F%E0%A6%95%E0%A7%8D%E0%A6%B8%E0%A6%AA%E0%A7%8B%E0%A6%9C%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/02/60224efe9e858_1612861182.jpg, , , , , , , , , , , 
মাই আমব্রেলা,তানিম কবির,150.00,120.00,https://www.prothoma.com/product/7666/%E0%A6%AE%E0%A6%BE%E0%A6%87-%E0%A6%86%E0%A6%AE%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B2%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224efd23953_1612861181.jpg, , , , , , , , , , , 
চাঁদের চিবুক,মোহাম্মদ আছাদুজ্জামান,200.00,160.00,https://www.prothoma.com/product/7668/%E0%A6%9A%E0%A6%BE%E0%A6%81%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%9A%E0%A6%BF%E0%A6%AC%E0%A7%81%E0%A6%95,https://image.prothoma.com/productThumbs/2021/02/60224efd962c4_1612861181.jpg, , , , , , , , , , , 
অপ্রাপ্তবয়স্কা,রওশন আরা মুক্তা,150.00,120.00,https://www.prothoma.com/product/7662/%E0%A6%85%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A7%8D%E0%A6%A4%E0%A6%AC%E0%A6%AF%E0%A6%BC%E0%A6%B8%E0%A7%8D%E0%A6%95%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224efc22fea_1612861180.jpg, , , , , , , , , , , 
একটু গভীরে এসো,নবায়ন পারভেজ,150.00,120.00,https://www.prothoma.com/product/7664/%E0%A6%8F%E0%A6%95%E0%A6%9F%E0%A7%81-%E0%A6%97%E0%A6%AD%E0%A7%80%E0%A6%B0%E0%A7%87-%E0%A6%8F%E0%A6%B8%E0%A7%8B,https://image.prothoma.com/productThumbs/2021/02/60224efc958f0_1612861180.jpg, , , , , , , , , , , 
চতুর্দোলা,তারেক রেজা,150.00,120.00,https://www.prothoma.com/product/7658/%E0%A6%9A%E0%A6%A4%E0%A7%81%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%B2%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/02/60224efada04c_1612861178.jpg, , , , , , , , , , , 
কোথাও কোনো শূন্যতা নেই,শাহাদাৎ তৈয়ব,150.00,120.00,https://www.prothoma.com/product/7660/%E0%A6%95%E0%A7%8B%E0%A6%A5%E0%A6%BE%E0%A6%93-%E0%A6%95%E0%A7%8B%E0%A6%A8%E0%A7%8B-%E0%A6%B6%E0%A7%82%E0%A6%A8%E0%A7%8D%E0%A6%AF%E0%A6%A4%E0%A6%BE-%E0%A6%A8%E0%A7%87%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/60224efb5966f_1612861179.jpg, , , , , , , , , , , 
দেয়াল ভেঙে দেখি,তারেক রেজা,150.00,120.00,https://www.prothoma.com/product/7655/%E0%A6%A6%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2-%E0%A6%AD%E0%A7%87%E0%A6%99%E0%A7%87-%E0%A6%A6%E0%A7%87%E0%A6%96%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/02/60224ef9bd208_1612861177.jpg, , , , , , , , , , , 
ছিন্নপদ্য,তারেক রেজা,150.00,120.00,https://www.prothoma.com/product/7657/%E0%A6%9B%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%AA%E0%A6%A6%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/02/60224efa6686b_1612861178.jpg, , , , , , , , , , , 
নিউট্রিশন প্রোগ্রামিং,সাজেদুর রহমান,300.00,240.00,https://www.prothoma.com/product/7275/%E0%A6%A8%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%B6%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%BF%E0%A6%82,https://image.prothoma.com/productThumbs/2021/02/60224af2b15c0_1612860146.jpg, , , , , , , , , , , 
চমক হাসানের সেরা ৩টি বই,প্যাকেজ ,930.00,744.00,https://www.prothoma.com/product/5344/%E0%A6%9A%E0%A6%AE%E0%A6%95-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%87%E0%A6%B0%E0%A6%BE-%E0%A7%A9%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/6022460256c99_1612858882.jpg, , , , , , , , , , , 
আল মাহমুদের সেরা ৫টি বই,প্যাকেজ ,"2,760.00","2,208.00",https://www.prothoma.com/product/5345/%E0%A6%86%E0%A6%B2-%E0%A6%AE%E0%A6%BE%E0%A6%B9%E0%A6%AE%E0%A7%81%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%87%E0%A6%B0%E0%A6%BE-%E0%A7%AB%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/60224602b2c27_1612858882.jpg, , , , , , , , , , , 
গণিতের এর ৫টি বই,প্যাকেজ ,"1,795.00","1,436.00",https://www.prothoma.com/product/5342/%E0%A6%97%E0%A6%A3%E0%A6%BF%E0%A6%A4%E0%A7%87%E0%A6%B0-%E0%A6%8F%E0%A6%B0-%E0%A7%AB%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/60224601232f5_1612858881.jpg, , , , , , , , , , , 
রাগিব হাসানের সেরা ৫টি বই,প্যাকেজ ,"1,180.00",944.00,https://www.prothoma.com/product/5343/%E0%A6%B0%E0%A6%BE%E0%A6%97%E0%A6%BF%E0%A6%AC-%E0%A6%B9%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A7%87%E0%A6%B0%E0%A6%BE-%E0%A7%AB%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/602246017f596_1612858881.jpg, , , , , , , , , , , 
মোটিভেশনাল ৪টি বই,প্যাকেজ ,"1,420.00","1,136.00",https://www.prothoma.com/product/5340/%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A6%BF%E0%A6%AD%E0%A7%87%E0%A6%B6%E0%A6%A8%E0%A6%BE%E0%A6%B2-%E0%A7%AA%E0%A6%9F%E0%A6%BF-%E0%A6%AC%E0%A6%87,https://image.prothoma.com/productThumbs/2021/02/602246003ff23_1612858880.jpg, , , , , , , , , , , 
