title,author,original_price,discounted_price,url,image,summary,title_in_specification,author_in_specification,translator_in_specification,editor_in_specification,publisher_in_specification,isbn_in_specification,edition_in_specification,number_of_pages_in_specification,country_in_specification,language_in_specification
মালাল`স ম্যাজিক পেন্সিল,মালালা ইউসূফজাই,200.00,160.00,https://www.prothoma.com/product/10629/%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%B2%60%E0%A6%B8-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9C%E0%A6%BF%E0%A6%95-%E0%A6%AA%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A6%BF%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/03/605888998c560_1616414873.jpg, , , , , , , , , , , 
ডা. মাহাথির’র সিলেক্টেড লেটার’স টু ওয়ার্ল্ড লিডারর্স,মহিউল ইসলাম মিঠু,200.00,160.00,https://www.prothoma.com/product/10628/%E0%A6%A1%E0%A6%BE.-%E0%A6%AE%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A5%E0%A6%BF%E0%A6%B0%E2%80%99%E0%A6%B0-%E0%A6%B8%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%A1-%E0%A6%B2%E0%A7%87%E0%A6%9F%E0%A6%BE%E0%A6%B0%E2%80%99%E0%A6%B8-%E0%A6%9F%E0%A7%81-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B2%E0%A7%8D%E0%A6%A1-%E0%A6%B2%E0%A6%BF%E0%A6%A1%E0%A6%BE%E0%A6%B0%E0%A6%B0%E0%A7%8D%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/03/6058876dbc1d6_1616414573.jpg, , , , , , , , , , , 
লং ওয়াক টু ফ্রিডম,নেলসন ম্যান্ডেলা,600.00,480.00,https://www.prothoma.com/product/10627/%E0%A6%B2%E0%A6%82-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%95-%E0%A6%9F%E0%A7%81-%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%A1%E0%A6%AE,https://image.prothoma.com/productThumbs/2021/03/60588637ca4d5_1616414263.jpg, , , , , , , , , , , 
লিওনার্দো দ্য ভিঞ্চি,ওয়াল্টার আইজ্যাকসন,600.00,480.00,https://www.prothoma.com/product/10626/%E0%A6%B2%E0%A6%BF%E0%A6%93%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A6%E0%A7%8B-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AD%E0%A6%BF%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/03/605884a481495_1616413860.jpg, , , , , , , , , , , 
কিশোর গল্পে বঙ্গবন্ধু ও শেখ রাসেল,রফিকুর রশীদ,240.00,192.00,https://www.prothoma.com/product/10625/%E0%A6%95%E0%A6%BF%E0%A6%B6%E0%A7%8B%E0%A6%B0-%E0%A6%97%E0%A6%B2%E0%A7%8D%E0%A6%AA%E0%A7%87-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%93-%E0%A6%B6%E0%A7%87%E0%A6%96-%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/03/605883a6e0d8d_1616413606.jpg, , , , , , , , , , , 
খোকা থেকে মুজিব : বঙ্গবন্ধু থেকে জাতির পিতা,আবদুল্লাহ আল মোহন,320.00,256.00,https://www.prothoma.com/product/10624/%E0%A6%96%E0%A7%8B%E0%A6%95%E0%A6%BE-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%AE%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%AC-:-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%A5%E0%A7%87%E0%A6%95%E0%A7%87-%E0%A6%9C%E0%A6%BE%E0%A6%A4%E0%A6%BF%E0%A6%B0-%E0%A6%AA%E0%A6%BF%E0%A6%A4%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/605882adba826_1616413357.jpg, , , , , , , , , , , 
খ্যাতিমান রাষ্ট্রনায়কেরা,শামসুজ্জামান শামস,250.00,200.00,https://www.prothoma.com/product/10622/%E0%A6%96%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A4%E0%A6%BF%E0%A6%AE%E0%A6%BE%E0%A6%A8-%E0%A6%B0%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%95%E0%A7%87%E0%A6%B0%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/605881772fd42_1616413047.jpg, , , , , , , , , , , 
কাঠের শরীর,কিঙ্কর আহ্‌সান,150.00,120.00,https://www.prothoma.com/product/10621/%E0%A6%95%E0%A6%BE%E0%A6%A0%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%B0%E0%A7%80%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/605880b28712b_1616412850.jpg, , , , , , , , , , , 
কারবালা ও হজরত ইমাম হোসাইন ( আ.) -এর শাহাদাত,সাইয়েদ ইবনে তাউস,250.00,200.00,https://www.prothoma.com/product/10620/%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%B2%E0%A6%BE-%E0%A6%93-%E0%A6%B9%E0%A6%9C%E0%A6%B0%E0%A6%A4-%E0%A6%87%E0%A6%AE%E0%A6%BE%E0%A6%AE-%E0%A6%B9%E0%A7%8B%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%A8-%28-%E0%A6%86.%29--%E0%A6%8F%E0%A6%B0-%E0%A6%B6%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%A4,https://image.prothoma.com/productThumbs/2021/03/60587fefdf086_1616412655.jpg, , , , , , , , , , , 
জেরুজালেম : ওয়ান সিটি থ্রি ফেইথস,ক্যারেন আর্মস্ট্রং,660.00,528.00,https://www.prothoma.com/product/10619/%E0%A6%9C%E0%A7%87%E0%A6%B0%E0%A7%81%E0%A6%9C%E0%A6%BE%E0%A6%B2%E0%A7%87%E0%A6%AE-:-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8-%E0%A6%B8%E0%A6%BF%E0%A6%9F%E0%A6%BF-%E0%A6%A5%E0%A7%8D%E0%A6%B0%E0%A6%BF-%E0%A6%AB%E0%A7%87%E0%A6%87%E0%A6%A5%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/03/60587e029c537_1616412162.jpg, , , , , , , , , , , 
জনমভর,আরিফ খন্দকার,740.00,592.00,https://www.prothoma.com/product/10618/%E0%A6%9C%E0%A6%A8%E0%A6%AE%E0%A6%AD%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/60587d42c0b20_1616411970.jpg, , , , , , , , , , , 
ইনটু দ্য ওয়াটার,পলা হকিন্স,440.00,352.00,https://www.prothoma.com/product/10617/%E0%A6%87%E0%A6%A8%E0%A6%9F%E0%A7%81-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%9F%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/60587c88c787e_1616411784.jpg, , , , , , , , , , , 
ইন্টারপ্রেটার অব ম্যালাডিজ,ঝুম্পা লাহিড়ী,200.00,160.00,https://www.prothoma.com/product/10616/%E0%A6%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%85%E0%A6%AC-%E0%A6%AE%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%A1%E0%A6%BF%E0%A6%9C,https://image.prothoma.com/productThumbs/2021/03/60587bd148f84_1616411601.jpg, , , , , , , , , , , 
আত্মকথা অথবা সত্যের সন্ধানে,মোহনদাস করমচাঁদ গান্ধী,600.00,480.00,https://www.prothoma.com/product/10615/%E0%A6%86%E0%A6%A4%E0%A7%8D%E0%A6%AE%E0%A6%95%E0%A6%A5%E0%A6%BE-%E0%A6%85%E0%A6%A5%E0%A6%AC%E0%A6%BE-%E0%A6%B8%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A7%87-1,https://image.prothoma.com/productThumbs/2021/03/60587aef256c6_1616411375.jpg, , , , , , , , , , , 
ইনফার্নো,"",500.00,400.00,https://www.prothoma.com/product/10614/%E0%A6%87%E0%A6%A8%E0%A6%AB%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A7%8B,https://image.prothoma.com/productThumbs/2021/03/605876392a4a1_1616410169.jpg, , , , , , , , , , , 
ইন্দিরা,ক্যাথরিন ফ্রাঙ্ক,550.00,440.00,https://www.prothoma.com/product/10613/%E0%A6%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%E0%A6%B0%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/6058756e2b030_1616409966.jpg, , , , , , , , , , , 
ইনডিয়া ২০২০,এ. পি. জে. আবদুল কালাম,300.00,240.00,https://www.prothoma.com/product/10612/%E0%A6%87%E0%A6%A8%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE-%E0%A7%A8%E0%A7%A6%E0%A7%A8%E0%A7%A6,https://image.prothoma.com/productThumbs/2021/03/605874814d6f5_1616409729.jpg, , , , , , , , , , , 
ইগনাইটেড মাইন্ডস,এ. পি. জে. আবদুল কালাম,150.00,120.00,https://www.prothoma.com/product/10611/%E0%A6%87%E0%A6%97%E0%A6%A8%E0%A6%BE%E0%A6%87%E0%A6%9F%E0%A7%87%E0%A6%A1-%E0%A6%AE%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/03/605873f9be20f_1616409593.jpg, , , , , , , , , , , 
আই অ্যাম মালালা,সারফুদ্দিন আহমেদ,300.00,240.00,https://www.prothoma.com/product/10610/%E0%A6%86%E0%A6%87-%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AE-%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%B2%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/605872ff799cc_1616409343.jpg, , , , , , , , , , , 
হৃদয়ে বঙ্গবন্ধু বাংলাদেশ,ডা. সিদ্ধেশ্বর মজুমদার,600.00,480.00,https://www.prothoma.com/product/10609/%E0%A6%B9%E0%A7%83%E0%A6%A6%E0%A6%AF%E0%A6%BC%E0%A7%87-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/03/605871457130f_1616408901.jpg, , , , , , , , , , , 
হাওয়াই মিঠাই,মৌরি মরিয়ম,340.00,272.00,https://www.prothoma.com/product/10608/%E0%A6%B9%E0%A6%BE%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%87-%E0%A6%AE%E0%A6%BF%E0%A6%A0%E0%A6%BE%E0%A6%87,https://image.prothoma.com/productThumbs/2021/03/60586ffecba88_1616408574.jpg, , , , , , , , , , , 
গুন্টার গ্রাস : মাই সেঞ্চুরি,মোহাম্মদ মাঈন উদ্দিন,200.00,160.00,https://www.prothoma.com/product/10607/%E0%A6%97%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0-%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%B8-:-%E0%A6%AE%E0%A6%BE%E0%A6%87-%E0%A6%B8%E0%A7%87%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A7%81%E0%A6%B0%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/03/60586f2dabe3d_1616408365.jpg, , , , , , , , , , , 
গন গার্ল,গিলিয়ান ফ্লিন,550.00,440.00,https://www.prothoma.com/product/10605/%E0%A6%97%E0%A6%A8-%E0%A6%97%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/03/60586db5240e5_1616407989.jpg, , , , , , , , , , , 
গোধূলির নাচমহল,আজাদ মাহবুবুল,120.00,96.00,https://www.prothoma.com/product/10604/%E0%A6%97%E0%A7%8B%E0%A6%A7%E0%A7%82%E0%A6%B2%E0%A6%BF%E0%A6%B0-%E0%A6%A8%E0%A6%BE%E0%A6%9A%E0%A6%AE%E0%A6%B9%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/03/60586c4583315_1616407621.jpg, , , , , , , , , , , 
এডুকেটেড অ্যা মেমোয়ার,তারা ওয়েস্টোভার,500.00,400.00,https://www.prothoma.com/product/10603/%E0%A6%8F%E0%A6%A1%E0%A7%81%E0%A6%95%E0%A7%87%E0%A6%9F%E0%A7%87%E0%A6%A1-%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE-%E0%A6%AE%E0%A7%87%E0%A6%AE%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/60586b3352820_1616407347.jpg, , , , , , , , , , , 
দোতনা আর ছোট মামা কাতারে,মাহবুবা চৌধুরী,180.00,144.00,https://www.prothoma.com/product/10601/%E0%A6%A6%E0%A7%8B%E0%A6%A4%E0%A6%A8%E0%A6%BE-%E0%A6%86%E0%A6%B0-%E0%A6%9B%E0%A7%8B%E0%A6%9F-%E0%A6%AE%E0%A6%BE%E0%A6%AE%E0%A6%BE-%E0%A6%95%E0%A6%BE%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%87,https://image.prothoma.com/productThumbs/2021/03/605869cc28023_1616406988.jpg, , , , , , , , , , , 
দীপংকর শ্রীজ্ঞান অতীশ,ড. জিতেন্দ্র লাল বড়ুয়া,200.00,160.00,https://www.prothoma.com/product/10598/%E0%A6%A6%E0%A7%80%E0%A6%AA%E0%A6%82%E0%A6%95%E0%A6%B0-%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%85%E0%A6%A4%E0%A7%80%E0%A6%B6,https://image.prothoma.com/productThumbs/2021/03/6058678f0ad1d_1616406415.jpg, , , , , , , , , , , 
ডেয়ার নট লিংগার : দ্য প্রেসিডেন্সিয়াল ইয়ার্স,নেলসন ম্যান্ডেলা,600.00,480.00,https://www.prothoma.com/product/10596/%E0%A6%A1%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%A8%E0%A6%9F-%E0%A6%B2%E0%A6%BF%E0%A6%82%E0%A6%97%E0%A6%BE%E0%A6%B0-:-%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%A1%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2-%E0%A6%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/03/605866aa0e373_1616406186.jpg, , , , , , , , , , , 
ধ্যান ছাড়া জ্ঞান নেই,জিতেন্দ্র লাল বড়ুয়া,250.00,200.00,https://www.prothoma.com/product/10592/%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%9B%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BE-%E0%A6%9C%E0%A7%8D%E0%A6%9E%E0%A6%BE%E0%A6%A8-%E0%A6%A8%E0%A7%87%E0%A6%87,https://image.prothoma.com/productThumbs/2021/03/605862febe380_1616405246.jpg, , , , , , , , , , , 
দালাই লামা,ড. জিতেন্দ্র লাল বড়ুয়া,200.00,160.00,https://www.prothoma.com/product/10590/%E0%A6%A6%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%87-%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/605861bf92456_1616404927.jpg, , , , , , , , , , , 
দহন দানের কাব্য,এম. এম কামরুল হাসান,160.00,128.00,https://www.prothoma.com/product/10575/%E0%A6%A6%E0%A6%B9%E0%A6%A8-%E0%A6%A6%E0%A6%BE%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/03/60584e645cfbf_1616399972.jpg, , , , , , , , , , , 
কাউ টু ক্রিপ্টোকারেন্সি টাকার ইতিহাস,"মো: আদনান আরিফ সালিম, মো. আব্দুল হামিদ",280.00,224.00,https://www.prothoma.com/product/10573/%E0%A6%95%E0%A6%BE%E0%A6%89-%E0%A6%9F%E0%A7%81-%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AA%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A6%BF-%E0%A6%9F%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%B0-%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%B9%E0%A6%BE%E0%A6%B8,https://image.prothoma.com/productThumbs/2021/03/60584d982ab9e_1616399768.jpg, , , , , , , , , , , 
ছড়ার বনে ফুল ফুটেছে,মাহবুবা চৌধুরী,150.00,120.00,https://www.prothoma.com/product/10571/%E0%A6%9B%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%B0-%E0%A6%AC%E0%A6%A8%E0%A7%87-%E0%A6%AB%E0%A7%81%E0%A6%B2-%E0%A6%AB%E0%A7%81%E0%A6%9F%E0%A7%87%E0%A6%9B%E0%A7%87,https://image.prothoma.com/productThumbs/2021/03/60584bf65867c_1616399350.jpg, , , , , , , , , , , 
ছোটদের গৌতম বুদ্ধ,ড. জিতেন্দ্র লাল বড়ুয়া,150.00,120.00,https://www.prothoma.com/product/10569/%E0%A6%9B%E0%A7%8B%E0%A6%9F%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%97%E0%A7%8C%E0%A6%A4%E0%A6%AE-%E0%A6%AC%E0%A7%81%E0%A6%A6%E0%A7%8D%E0%A6%A7,https://image.prothoma.com/productThumbs/2021/03/60584b18ca195_1616399128.jpg, , , , , , , , , , , 
বৌদ্ধধর্মের কর্মবাদ বনাম সৃষ্টিরহস্য,জিতেন্দ্র লাল বড়ুয়া,200.00,160.00,https://www.prothoma.com/product/10566/%E0%A6%AC%E0%A7%8C%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%A7%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%AC%E0%A6%BE%E0%A6%A6-%E0%A6%AC%E0%A6%A8%E0%A6%BE%E0%A6%AE-%E0%A6%B8%E0%A7%83%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%B0%E0%A6%B9%E0%A6%B8%E0%A7%8D%E0%A6%AF,https://image.prothoma.com/productThumbs/2021/03/605849878b48f_1616398727.jpg, , , , , , , , , , , 
বিন্দু বৃত্তান্তে,রেশমী রফিক,640.00,512.00,https://www.prothoma.com/product/10565/%E0%A6%AC%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%81-%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%87,https://image.prothoma.com/productThumbs/2021/03/605847731b4ad_1616398195.jpg, , , , , , , , , , , 
বিলাসি কুহেলিকা,খান মোহাম্মদ সালেহীন,120.00,96.00,https://www.prothoma.com/product/10564/%E0%A6%AC%E0%A6%BF%E0%A6%B2%E0%A6%BE%E0%A6%B8%E0%A6%BF-%E0%A6%95%E0%A7%81%E0%A6%B9%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/605846717e6bf_1616397937.jpg, , , , , , , , , , , 
বিক্রম শেঠ - অ্যান ইউকুয়াল মিউজিক,প্রমিত হোসেন,300.00,240.00,https://www.prothoma.com/product/10563/%E0%A6%AC%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A6%AE-%E0%A6%B6%E0%A7%87%E0%A6%A0---%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8-%E0%A6%87%E0%A6%89%E0%A6%95%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2-%E0%A6%AE%E0%A6%BF%E0%A6%89%E0%A6%9C%E0%A6%BF%E0%A6%95,https://image.prothoma.com/productThumbs/2021/03/605845b4020bf_1616397748.jpg, , , , , , , , , , , 
বিদর্শন ধ্যান,ড. জিতেন্দ্র লাল বড়ুয়া,500.00,400.00,https://www.prothoma.com/product/10562/%E0%A6%AC%E0%A6%BF%E0%A6%A6%E0%A6%B0%E0%A7%8D%E0%A6%B6%E0%A6%A8-%E0%A6%A7%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8,https://image.prothoma.com/productThumbs/2021/03/605844422d338_1616397378.jpg, , , , , , , , , , , 
বারো রাজার রূপকথা,রফিকুর রশীদ,140.00,112.00,https://www.prothoma.com/product/10561/%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8B-%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0-%E0%A6%B0%E0%A7%82%E0%A6%AA%E0%A6%95%E0%A6%A5%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/605842f790acc_1616397047.jpg, , , , , , , , , , , 
বঙ্গবন্ধু সিটি,ডা. সিদ্ধেশ্বর মজুমদার,700.00,560.00,https://www.prothoma.com/product/10560/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%B8%E0%A6%BF%E0%A6%9F%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/03/6058412f4795f_1616396591.jpg, , , , , , , , , , , 
বঙ্গবন্ধু ও বঙ্গমাতা,শামসুজ্জামান শামস,150.00,120.00,https://www.prothoma.com/product/10559/%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A7%E0%A7%81-%E0%A6%93-%E0%A6%AC%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%AE%E0%A6%BE%E0%A6%A4%E0%A6%BE,https://image.prothoma.com/productThumbs/2021/03/60583ecb9afaa_1616395979.jpg, , , , , , , , , , , 
এ সিক্রেট রিভিলড,ক্রিস্টোফার সি ডয়েল,150.00,120.00,https://www.prothoma.com/product/10558/%E0%A6%8F-%E0%A6%B8%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%9F-%E0%A6%B0%E0%A6%BF%E0%A6%AD%E0%A6%BF%E0%A6%B2%E0%A6%A1,https://image.prothoma.com/productThumbs/2021/03/60583cb24b807_1616395442.jpg, , , , , , , , , , , 
দ্য আর্চার,পাওলো কোয়েলহো,200.00,160.00,https://www.prothoma.com/product/10557/%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%86%E0%A6%B0%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%B0,https://image.prothoma.com/productThumbs/2021/03/60583582ef752_1616393602.jpg, , , , , , , , , , , 
আড়াল,সুলতান মাহমুদ,150.00,120.00,https://www.prothoma.com/product/10555/%E0%A6%86%E0%A6%A1%E0%A6%BC%E0%A6%BE%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/03/605834d0d36e7_1616393424.jpg, , , , , , , , , , , 
অঙ্কের মানুষ - ২,সৌমেন সাহা,300.00,240.00,https://www.prothoma.com/product/10554/%E0%A6%85%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A7%87%E0%A6%B0-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7---%E0%A7%A8,https://image.prothoma.com/productThumbs/2021/03/6058341490f2a_1616393236.jpg, , , , , , , , , , , 
অনিন্দ্য কঙ্কাল,শেখ ফিরোজ,100.00,80.00,https://www.prothoma.com/product/10553/%E0%A6%85%E0%A6%A8%E0%A6%BF%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%AF-%E0%A6%95%E0%A6%99%E0%A7%8D%E0%A6%95%E0%A6%BE%E0%A6%B2,https://image.prothoma.com/productThumbs/2021/03/605832f4defe2_1616392948.jpg, , , , , , , , , , , 
আঙ্গারধানি,কিঙ্কর আহ্‌সান,150.00,120.00,https://www.prothoma.com/product/10552/%E0%A6%86%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BE%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/03/60583206516af_1616392710.jpg, , , , , , , , , , , 
সাদাত হোসাইনের সাক্ষাৎকার: আমার আমি,সাদাত হোসাইন,200.00,160.00,https://www.prothoma.com/product/10550/%E0%A6%B8%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%A4-%E0%A6%B9%E0%A7%8B%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B8%E0%A6%BE%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE%E0%A7%8E%E0%A6%95%E0%A6%BE%E0%A6%B0:-%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%B0-%E0%A6%86%E0%A6%AE%E0%A6%BF,https://image.prothoma.com/productThumbs/2021/03/60582fee61b2d_1616392174.jpg, , , , , , , , , , , 
