Title,Author,Original Price,Discounted Price,URL,Summary,Book_Title,Book_Author,Translator,Editor,Publisher,ISBN,Edition,Number Of Pages,Country,Language
The Ingredients for a Happy Marriage ,নাসির আল ওমর,"",TK. 520,https://rokomari.com//book/151043/the-ingredients-for-a-happy-marriage,"",The Ingredients for a Happy Marriage,Nasir Al Omar, , ,Al Firdaus Ltd.,9781874263500,"1st Edition,1997",60,Saudi Arabia,English
The Veil Evidence of Niqab ,ডঃ মুহাম্মাদ ইবন আহমেদ ইবন ইসমাইল আল মুকাদ্দাম,"","TK. 2,230",https://rokomari.com//book/151097/the-veil-evidence-of-niqab,"",The Veil Evidence of Niqab,Dr. Muhammed Ibn Ahmed Ibn Ismail Al Muqaddam, , ,Al Firdaus Ltd.,9781874263548,"1st Edition,2009",531,Saudi Arabia,English
Women in Jahiliya and Islam ,ডঃ উমর আহমদ,"",TK. 410,https://rokomari.com//book/151380/women-in-jahiliya-and-islam,"",Women in Jahiliya and Islam,Dr Omar Ahmed, , ,Al Firdaus Ltd.,8185362351,"1st Edition,2001",61,Saudi Arabia,English
Backbiting the Way to Hellfire ,ওয়াহেদ আবদুস সালাম বালি,"",TK. 410,https://rokomari.com//book/151381/backbiting-the-way-to-hellfire,"",Backbiting the Way to Hellfire,Waheed  Abdus salaam Baly, , ,Al Firdaus Ltd.,9781874263173,"1st Edition,2003",43,Saudi Arabia,English
Fear of Allah ,রজীব হান্বালী,"",TK. 440,https://rokomari.com//book/151382/fear-of-allah,"",Fear of Allah,Rajab Hanbali, , ,Al Firdaus Ltd.,9781874263159,"1st Edition,1996", ,Saudi Arabia,English
How to Achieve Sincerity ,ওয়াহেদ আবদুস সালাম বালি,"",TK. 520,https://rokomari.com//book/151383/how-to-achieve-sincerity,"",How to Achieve Sincerity,Waheed  Abdus salaam Baly, , ,Al Firdaus Ltd.,9781874263333,"1st Edition,2005",79,Saudi Arabia,English
The Return of Hijaab Part II ,ডঃ মুহাম্মাদ ইবন আহমেদ ইবন ইসমাইল আল মুকাদ্দাম,"",TK. 580,https://rokomari.com//book/151384/the-return-of-hijaab-part-ii,"",The Return of Hijaab Part II,Dr. Muhammed Ibn Ahmed Ibn Ismail Al Muqaddam, , ,Al Firdaus Ltd.,9781874263906,"1st Edition,2002",125,Saudi Arabia,English
Sincere Repentance ,ইমাম আবু হামিদ গাজালী,"",TK. 380,https://rokomari.com//book/151465/sincere-repentance,"",Sincere Repentance,Imam Abu Hamid Ghazali, , ,Al Firdaus Ltd.,9781874263258,"1st Edition,1995", ,Saudi Arabia,English
Sincere Repentance ,ইমাম আবু হামিদ গাজালী,"",TK. 380,https://rokomari.com//book/151466/sincere-repentance,"",Sincere Repentance,Imam Abu Hamid Ghazali, , ,Al Firdaus Ltd.,9781874263258,"1st Edition,1995", ,Saudi Arabia,English
How to Protect Yourself From Jinn and Shaytaan ,ওয়াহেদ আবদুস সালাম বালি,"","TK. 2,370",https://rokomari.com//book/150811/how-to-protect-yourself-from-jinn-and-shaytaan,"",How to Protect Yourself From Jinn and Shaytaan,Waheed  Abdus salaam Baly, , ,Al Firdaus Ltd.,9781874263821,"2nd Edition,2009",332,Saudi Arabia,English
How to Invite People to Islam,মুহাম্মদ কুতুব,"","TK. 2,000",https://rokomari.com//book/151733/how-to-invite-people-to-islam,"",How to Invite People to Islam,Muhammad Qutb, , ,Al Firdaus Ltd.,9781874263944,"1st Edition,2012",392,USA,English
